tile,ra,dec,near_gal,nearest_gal_sep,nearest_gal_id,nearest_gal_dist
"(316, 268)",219.64584,44.0,True,289.8210933431801,UGC09476                      ,38.8902
"(317, 240)",183.02003,30.0,True,287.1606418676173,NGC4245                       ,16.6744
"(317, 241)",183.95384,30.5,True,190.7222085704672,NGC4245                       ,16.6744
"(317, 242)",184.91139,31.0,True,295.8571170557828,NGC4314                       ,18.1012
"(317, 243)",185.89319,31.5,True,121.52180054465336,NGC4414                       ,17.6155
"(317, 244)",186.89978,32.0,True,159.58291921233038,NGC4414                       ,17.6155
"(317, 245)",187.93172,32.5,True,259.42837679972257,NGC4631                       ,7.4909
"(317, 246)",188.98958,33.0,True,143.85533080528106,NGC4631                       ,7.4909
"(317, 247)",190.07399,33.5,True,94.06445992813008,NGC4631                       ,7.4909
"(317, 248)",191.18555,34.0,True,162.6647824281618,NGC4631                       ,7.4909
"(317, 249)",192.32492,34.5,True,278.2136710651465,NGC4631                       ,7.4909
"(317, 253)",197.17441,36.5,True,125.94663827432626,NGC5005                       ,18.6997
"(317, 254)",198.4635,37.0,True,57.53379764818207,NGC5033                       ,16.8522
"(317, 268)",220.34093,44.0,True,202.0733104383627,UGC09476                      ,38.8902
"(318, 240)",183.59738,30.0,True,143.90646724386735,NGC4245                       ,16.6744
"(318, 241)",184.53415,30.5,True,187.2771852589732,NGC4245                       ,16.6744
"(318, 242)",185.4947,31.0,True,226.37094083243872,NGC4414                       ,17.6155
"(318, 243)",186.4796,31.5,True,33.2609259707779,NGC4414                       ,17.6155
"(318, 244)",187.48936,32.0,True,227.37435395310027,NGC4414                       ,17.6155
"(318, 245)",188.52455,32.5,True,194.69419095288137,NGC4631                       ,7.4909
"(318, 246)",189.58577,33.0,True,80.19755687174498,NGC4631                       ,7.4909
"(318, 247)",190.67358,33.5,True,92.34790469606516,NGC4631                       ,7.4909
"(318, 248)",191.78865,34.0,True,191.1147997161257,NGC4631                       ,7.4909
"(318, 253)",197.7964,36.5,True,87.68730819884551,NGC5033                       ,16.8522
"(318, 254)",199.08957,37.0,True,118.47185786799446,NGC5033                       ,16.8522
"(318, 268)",221.03601,44.0,True,257.96143693691874,UGC09476                      ,38.8902
"(319, 239)",183.2584,29.5,True,228.42256155201355,NGC4245                       ,16.6744
"(319, 240)",184.17473,30.0,True,39.712776936179466,NGC4245                       ,16.6744
"(319, 241)",185.11444,30.5,True,130.6651075782431,NGC4314                       ,18.1012
"(319, 242)",186.07803,31.0,True,73.55595057974469,NGC4414                       ,17.6155
"(319, 243)",187.06602,31.5,True,51.59481159543827,NGC4414                       ,17.6155
"(319, 244)",188.07895,32.0,True,245.20055959445224,NGC4631                       ,7.4909
"(319, 245)",189.1174,32.5,True,130.46748246641263,NGC4631                       ,7.4909
"(319, 246)",190.18195,33.0,True,28.005546842805455,NGC4631                       ,7.4909
"(319, 247)",191.2732,33.5,True,105.68271874696002,NGC4631                       ,7.4909
"(319, 248)",192.39177,34.0,True,235.1716107405651,NGC4631                       ,7.4909
"(319, 252)",197.15285,36.0,True,246.3757002365226,NGC5033                       ,16.8522
"(319, 253)",198.41841,36.5,True,30.36742273129357,NGC5033                       ,16.8522
"(319, 254)",199.71564,37.0,True,261.51782454310234,NGC5033                       ,16.8522
"(319, 282)",253.44801,51.0,True,218.57164521517865,PGC059232                     ,45.0571
"(320, 240)",184.75209,30.0,True,45.26846078936092,NGC4245                       ,16.6744
"(320, 241)",185.69473,30.5,True,121.96565805135384,NGC4314                       ,18.1012
"(320, 242)",186.66135,31.0,True,56.11021245025914,NGC4414                       ,17.6155
"(320, 243)",187.65244,31.5,True,205.51979933067548,NGC4414                       ,17.6155
"(320, 244)",188.66855,32.0,True,181.1479928250344,NGC4631                       ,7.4909
"(320, 245)",189.71025,32.5,True,68.21951338147319,NGC4631                       ,7.4909
"(320, 246)",190.77812,33.0,True,26.115923096927112,NGC4631                       ,7.4909
"(320, 247)",191.87279,33.5,True,149.91412129995072,NGC4631                       ,7.4909
"(320, 248)",192.99487,34.0,True,287.7487780601739,NGC4631                       ,7.4909
"(320, 252)",197.77087,36.0,True,126.75242342509296,NGC5033                       ,16.8522
"(320, 253)",199.0404,36.5,True,109.753482076335,NGC5033                       ,16.8522
"(320, 282)",254.24252,51.0,True,290.4999423630553,PGC059232                     ,45.0571
"(321, 240)",185.32944,30.0,True,50.08115655219272,NGC4314                       ,18.1012
"(321, 241)",186.27504,30.5,True,144.65804917552776,NGC4414                       ,17.6155
"(321, 242)",187.24466,31.0,True,98.8052474161706,NGC4414                       ,17.6155
"(321, 243)",188.23885,31.5,True,247.57442768525272,NGC4631                       ,7.4909
"(321, 244)",189.25813,32.0,True,118.21438526747616,NGC4631                       ,7.4909
"(321, 245)",190.30309,32.5,True,25.911635503106574,NGC4631                       ,7.4909
"(321, 246)",191.37431,33.0,True,69.34398062966059,NGC4631                       ,7.4909
"(321, 247)",192.4724,33.5,True,206.0210253654064,NGC4631                       ,7.4909
"(321, 252)",198.38892,36.0,True,113.18987859235725,NGC5033                       ,16.8522
"(321, 253)",199.66241,36.5,True,249.9895143352436,NGC5033                       ,16.8522
"(322, 240)",185.90678,30.0,True,48.66236476995841,NGC4314                       ,18.1012
"(322, 241)",186.85533,30.5,True,143.17671222439355,NGC4414                       ,17.6155
"(322, 242)",187.82797,31.0,True,251.78857893295887,NGC4414                       ,17.6155
"(322, 243)",188.82526,31.5,True,190.41221758422944,NGC4631                       ,7.4909
"(322, 244)",189.84772,32.0,True,60.03928095446543,NGC4631                       ,7.4909
"(322, 245)",190.89594,32.5,True,30.46380110213838,NGC4631                       ,7.4909
"(322, 246)",191.97049,33.0,True,132.47727412422148,NGC4631                       ,7.4909
"(322, 247)",193.07199,33.5,True,266.5992831378788,NGC4631                       ,7.4909
"(322, 251)",197.76064,35.5,True,259.17648329515634,NGC5033                       ,16.8522
"(322, 252)",199.00694,36.0,True,134.2535863096942,NGC5033                       ,16.8522
"(322, 281)",253.11353,50.5,True,211.6896077847132,PGC059232                     ,45.0571
"(323, 239)",185.55632,29.5,True,54.51168725035688,NGC4283                       ,15.8464
"(323, 240)",186.48413,30.0,True,169.56410771098405,NGC4314                       ,18.1012
"(323, 241)",187.43562,30.5,True,206.4707240330521,NGC4414                       ,17.6155
"(323, 242)",188.4113,31.0,True,266.3954701778174,NGC4631                       ,7.4909
"(323, 243)",189.41167,31.5,True,140.15778715008298,NGC4631                       ,7.4909
"(323, 244)",190.43732,32.0,True,41.30405253463528,NGC4631                       ,7.4909
"(323, 245)",191.48878,32.5,True,81.85018744172152,NGC4631                       ,7.4909
"(323, 246)",192.56667,33.0,True,197.2434822761994,NGC4631                       ,7.4909
"(323, 251)",198.3748,35.5,True,252.75952199556667,NGC5033                       ,16.8522
"(323, 252)",199.62498,36.0,True,256.9485011718151,NGC5033                       ,16.8522
"(323, 278)",246.16687,49.0,True,180.51227682496523,NGC6155                       ,27.0625
"(323, 281)",253.8996,50.5,True,160.40934027949012,PGC059232                     ,45.0571
"(324, 242)",188.99461,31.0,True,219.96333368851217,NGC4631                       ,7.4909
"(324, 243)",189.9981,31.5,True,107.03701665904968,NGC4631                       ,7.4909
"(324, 244)",191.0269,32.0,True,45.42667941546767,NGC4631                       ,7.4909
"(324, 245)",192.08162,32.5,True,144.87147061230831,NGC4631                       ,7.4909
"(324, 246)",193.16286,33.0,True,262.4353804217254,NGC4631                       ,7.4909
"(324, 251)",198.98895,35.5,True,260.7459733668559,NGC5033                       ,16.8522
"(324, 278)",246.929,49.0,True,182.27045170864156,NGC6155                       ,27.0625
"(325, 241)",188.59622,30.5,True,298.8461569214367,NGC4631                       ,7.4909
"(325, 242)",189.57793,31.0,True,184.88125248936876,NGC4631                       ,7.4909
"(325, 243)",190.5845,31.5,True,105.07462848093112,NGC4631                       ,7.4909
"(325, 244)",191.61649,32.0,True,98.45520588724756,NGC4631                       ,7.4909
"(325, 245)",192.67447,32.5,True,209.2654805591556,NGC4631                       ,7.4909
"(326, 240)",188.21619,30.0,True,281.8685125318419,NGC4559                       ,8.7835
"(326, 241)",189.17651,30.5,True,263.3628301120489,NGC4631                       ,7.4909
"(326, 242)",190.16124,31.0,True,168.40520139492006,NGC4631                       ,7.4909
"(326, 243)",191.17091,31.5,True,110.86592598197213,NGC4631                       ,7.4909
"(326, 244)",192.20609,32.0,True,160.6058068773483,NGC4631                       ,7.4909
"(326, 245)",193.26732,32.5,True,274.0614450490144,NGC4631                       ,7.4909
"(326, 277)",245.99316,48.5,True,106.81605298078108,NGC6155                       ,27.0625
"(326, 280)",253.58298,50.0,True,214.00939771362368,PGC059232                     ,45.0571
"(327, 240)",188.79353,30.0,True,273.3418785539034,NGC4559                       ,8.7835
"(327, 241)",189.7568,30.5,True,240.30960142332108,NGC4631                       ,7.4909
"(327, 242)",190.74457,31.0,True,168.01211232726607,NGC4631                       ,7.4909
"(327, 243)",191.75732,31.5,True,148.21611681140175,NGC4631                       ,7.4909
"(327, 244)",192.79567,32.0,True,224.41819263590733,NGC4631                       ,7.4909
"(327, 261)",215.01672,40.5,True,274.8357094172707,NGC5582                       ,28.4641
"(327, 277)",246.74774,48.5,True,60.61525606959335,NGC6155                       ,27.0625
"(328, 239)",188.42871,29.5,True,200.776776597186,NGC4559                       ,8.7835
"(328, 240)",189.3709,30.0,True,273.7132001324852,NGC4559                       ,8.7835
"(328, 241)",190.33711,30.5,True,233.4018218124149,NGC4631                       ,7.4909
"(328, 242)",191.32788,31.0,True,178.20401302525647,NGC4631                       ,7.4909
"(328, 243)",192.34373,31.5,True,200.17481139556648,NGC4631                       ,7.4909
"(328, 244)",193.38525,32.0,True,288.79034671918544,NGC4631                       ,7.4909
"(328, 261)",215.67427,40.5,True,286.9484073488841,NGC5582                       ,28.4641
"(328, 277)",247.50232,48.5,True,230.60519612213872,NGC6155                       ,27.0625
"(329, 240)",189.94824,30.0,True,288.9235491201863,NGC4559                       ,8.7835
"(329, 241)",190.9174,30.5,True,233.72413556443388,NGC4631                       ,7.4909
"(329, 242)",191.9112,31.0,True,208.96678241455857,NGC4631                       ,7.4909
"(329, 243)",192.93016,31.5,True,258.06178881323115,NGC4631                       ,7.4909
"(329, 260)",214.7395,40.0,True,73.63715735898239,NGC5582                       ,28.4641
"(329, 276)",245.84138,48.0,True,146.07289560591775,NGC6155                       ,27.0625
"(330, 239)",189.57767,29.5,True,201.5091988764445,NGC4559                       ,8.7835
"(330, 240)",190.52559,30.0,True,299.9677570127686,NGC4631                       ,7.4909
"(330, 241)",191.4977,30.5,True,246.20677531151927,NGC4631                       ,7.4909
"(330, 242)",192.4945,31.0,True,252.89953163618236,NGC4631                       ,7.4909
"(330, 260)",215.3922,40.0,True,29.66530339416141,NGC5582                       ,28.4641
"(330, 276)",246.58864,48.0,True,82.14828211614449,NGC6155                       ,27.0625
"(331, 241)",192.07799,30.5,True,273.76494860869525,NGC4631                       ,7.4909
"(331, 259)",214.48254,39.5,True,170.8012517250579,NGC5582                       ,28.4641
"(331, 260)",216.0449,40.0,True,233.28851591947748,NGC5582                       ,28.4641
"(331, 276)",247.33588,48.0,True,178.1940348828446,NGC6155                       ,27.0625
"(332, 259)",215.13052,39.5,True,85.9881523104784,NGC5582                       ,28.4641
"(333, 259)",215.7785,39.5,True,134.10498230497035,NGC5582                       ,28.4641
"(333, 275)",246.45117,47.5,True,292.7702145840045,NGC6155                       ,27.0625
"(334, 250)",203.86935,35.0,True,267.130095283994,NGC5240                       ,43.5548
"(334, 258)",214.88885,39.0,True,216.7549966460485,NGC5582                       ,28.4641
"(334, 259)",216.42648,39.5,True,283.00904885177334,UGC09291                      ,37.0551
"(335, 250)",204.47974,35.0,True,215.33383712093072,NGC5273                       ,16.2163
"(335, 258)",215.53223,39.0,True,219.40755940091125,NGC5582                       ,28.4641
"(335, 259)",217.07448,39.5,True,180.8521105277925,UGC09291                      ,37.0551
"(336, 250)",205.09013,35.0,True,120.1691320671358,NGC5273                       ,16.2163
"(336, 259)",217.72246,39.5,True,221.2838626479923,UGC09291                      ,37.0551
"(337, 239)",193.59901,29.5,True,183.0198882146939,NGC4793                       ,30.4101
"(337, 250)",205.70052,35.0,True,114.19032260091308,NGC5273                       ,16.2163
"(337, 258)",216.81898,39.0,True,168.24473317024115,UGC09291                      ,37.0551
"(337, 265)",228.54358,42.5,True,146.94328035381932,NGC5899                       ,43.3631
"(338, 239)",194.1735,29.5,True,197.37144736520187,NGC4793                       ,30.4101
"(338, 249)",205.06569,34.5,True,258.35605381712696,NGC5273                       ,16.2163
"(338, 250)",206.31091,35.0,True,163.82378524909709,NGC5273                       ,16.2163
"(338, 258)",217.46237,39.0,True,155.13052863759145,UGC09291                      ,37.0551
"(338, 265)",229.22174,42.5,True,183.72240270741952,NGC5899                       ,43.3631
"(339, 249)",205.6724,34.5,True,255.2211701328058,NGC5273                       ,16.2163
"(339, 250)",206.9213,35.0,True,283.26471083274987,NGC5273                       ,16.2163
"(339, 257)",216.58348,38.5,True,221.442833991728,UGC09291                      ,37.0551
"(339, 264)",228.08475,42.0,True,283.81790938023056,NGC5899                       ,43.3631
"(340, 249)",206.27908,34.5,True,277.47451095559114,NGC5273                       ,16.2163
